,Ticker Symbol,Years,Period Ending,Total Revenue,Cost of Goods Sold,"Sales, General and Admin.",Research and Development,Other Operating Items,GICS Sector,GICS Sub Industry,Total Revenue_sum,Cost of Goods Sold_sum,"Sales, General and Admin._sum",Other Operating Items_sum,Research and Development_sum
1508,UA,Year 2,2013-12-31,2,1.0,0.871572,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",9,4.0,4.197425,0.0,0.0
1509,UA,Year 3,2014-12-31,3,1.0,1.158251,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",9,4.0,4.197425,0.0,0.0
1510,UA,Year 4,2015-12-31,3,2.0,1.497,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",9,4.0,4.197425,0.0,0.0
1511,UAA,Year 1,2012-12-31,1,0.0,0.670602,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",9,4.0,4.197425,0.0,0.0
1512,UAA,Year 2,2013-12-31,2,1.0,0.871572,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",9,4.0,4.197425,0.0,0.0
1513,UAA,Year 3,2014-12-31,3,1.0,1.158251,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",9,4.0,4.197425,0.0,0.0
1514,UAA,Year 4,2015-12-31,3,2.0,1.497,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",9,4.0,4.197425,0.0,0.0
1515,UAL,Year 1,2012-12-31,37,17.0,16.448,,1.522,Industrials,Airlines,150,62.0,70.295,6.709,0.0
1516,UAL,Year 2,2013-12-31,38,17.0,17.629,,1.689,Industrials,Airlines,150,62.0,70.295,6.709,0.0
1517,UAL,Year 3,2014-12-31,38,16.0,17.795,,1.679,Industrials,Airlines,150,62.0,70.295,6.709,0.0
1518,UAL,Year 4,2015-12-31,37,12.0,18.423,,1.819,Industrials,Airlines,150,62.0,70.295,6.709,0.0
1519,UDR,Year 1,2012-12-31,0,0.0,0.058005,,0.346031,Real Estate,Residential REITs,0,0.0,0.223471,1.43751,0.0
1520,UDR,Year 2,2013-12-31,0,0.0,0.037121,,0.346273,Real Estate,Residential REITs,0,0.0,0.223471,1.43751,0.0
1521,UDR,Year 3,2014-12-31,0,0.0,0.056612,,0.363929,Real Estate,Residential REITs,0,0.0,0.223471,1.43751,0.0
1522,UDR,Year 4,2015-12-31,0,0.0,0.071733,,0.381277,Real Estate,Residential REITs,0,0.0,0.223471,1.43751,0.0
1523,ULTA,Year 1,2013-02-02,2,1.0,0.48888,,,Consumer Discretionary,Specialty Stores,10,6.0,2.66063,0.0,0.0
1524,ULTA,Year 2,2014-02-02,2,1.0,0.59639,,,Consumer Discretionary,Specialty Stores,10,6.0,2.66063,0.0,0.0
1525,ULTA,Year 3,2015-01-31,3,2.0,0.712006,,,Consumer Discretionary,Specialty Stores,10,6.0,2.66063,0.0,0.0
1526,ULTA,Year 4,2016-01-31,3,2.0,0.863354,,,Consumer Discretionary,Specialty Stores,10,6.0,2.66063,0.0,0.0
1527,UNH,Year 1,2013-12-31,122,89.0,,,23.207,Health Care,Managed Health Care,593,402.0,0.0,146.857,0.0
1528,UNH,Year 2,2014-12-31,130,93.0,,,26.567,Health Care,Managed Health Care,593,402.0,0.0,146.857,0.0
1529,UNH,Year 3,2015-12-31,157,103.0,,,42.211,Health Care,Managed Health Care,593,402.0,0.0,146.857,0.0
1530,UNH,Year 4,2016-12-31,184,117.0,,,54.872,Health Care,Managed Health Care,593,402.0,0.0,146.857,0.0
1531,UNM,Year 1,2012-12-31,10,7.0,0.7868,,1.1616,Financials,Diversified Financial Services,40,28.0,3.2332,4.8997,0.0
1532,UNM,Year 2,2013-12-31,10,7.0,0.7904,,1.1704,Financials,Diversified Financial Services,40,28.0,3.2332,4.8997,0.0
1533,UNM,Year 3,2014-12-31,10,7.0,0.8209,,1.272,Financials,Diversified Financial Services,40,28.0,3.2332,4.8997,0.0
1534,UNM,Year 4,2015-12-31,10,7.0,0.8351,,1.2957,Financials,Diversified Financial Services,40,28.0,3.2332,4.8997,0.0
1535,UNP,Year 1,2013-12-31,21,5.0,6.891,,1.777,Industrials,Railroads,84,18.0,28.324,7.731,0.0
1536,UNP,Year 2,2014-12-31,23,6.0,7.234,,1.904,Industrials,Railroads,84,18.0,28.324,7.731,0.0
1537,UNP,Year 3,2015-12-31,21,4.0,7.315,,2.012,Industrials,Railroads,84,18.0,28.324,7.731,0.0
1538,UNP,Year 4,2016-12-31,19,3.0,6.884,,2.038,Industrials,Railroads,84,18.0,28.324,7.731,0.0
1539,UPS,Year 1,2012-12-31,54,13.0,37.352,,1.858,Industrials,Air Freight & Logistics,225,52.0,142.433,7.732,0.0
1540,UPS,Year 2,2013-12-31,55,13.0,32.834,,1.867,Industrials,Air Freight & Logistics,225,52.0,142.433,7.732,0.0
1541,UPS,Year 3,2014-12-31,58,14.0,36.583,,1.923,Industrials,Air Freight & Logistics,225,52.0,142.433,7.732,0.0
1542,UPS,Year 4,2015-12-31,58,12.0,35.664,,2.084,Industrials,Air Freight & Logistics,225,52.0,142.433,7.732,0.0
1543,URBN,Year 1,2013-01-31,2,1.0,0.657246,,,Consumer Discretionary,Apparel Retail,11,6.0,3.049625,0.0,0.0
1544,URBN,Year 2,2014-01-31,3,1.0,0.734511,,,Consumer Discretionary,Apparel Retail,11,6.0,3.049625,0.0,0.0
1545,URBN,Year 3,2015-01-31,3,2.0,0.809545,,,Consumer Discretionary,Apparel Retail,11,6.0,3.049625,0.0,0.0
1546,URBN,Year 4,2016-01-31,3,2.0,0.848323,,,Consumer Discretionary,Apparel Retail,11,6.0,3.049625,0.0,0.0
1547,USB,Year 1,2013-07-31,2,1.0,0.441168,0.06263,,Financials,Banks,8,4.0,1.786668,0.0,0.24013
1548,USB,Year 2,2014-07-31,2,1.0,0.4603,0.0618,,Financials,Banks,8,4.0,1.786668,0.0,0.24013
1549,USB,Year 3,2015-07-31,2,1.0,0.4601,0.0602,,Financials,Banks,8,4.0,1.786668,0.0,0.24013
1550,USB,Year 4,2016-07-31,2,1.0,0.4251,0.0555,,Financials,Banks,8,4.0,1.786668,0.0,0.24013
1551,UTX,Year 1,2013-12-31,56,40.0,5.241,2.342,,Industrials,Industrial Conglomerates,226,161.0,21.547,0.0,9.433
1552,UTX,Year 2,2014-12-31,57,40.0,4.934,2.475,,Industrials,Industrial Conglomerates,226,161.0,21.547,0.0,9.433
1553,UTX,Year 3,2015-12-31,56,40.0,6.097,2.279,,Industrials,Industrial Conglomerates,226,161.0,21.547,0.0,9.433
1554,UTX,Year 4,2016-12-31,57,41.0,5.275,2.337,,Industrials,Industrial Conglomerates,226,161.0,21.547,0.0,9.433
1555,V,Year 1,2013-09-30,11,1.0,2.207,,0.397,Information Technology,Internet Software & Services,51,6.0,11.147,1.828,0.0
1556,V,Year 2,2014-09-30,12,1.0,2.242,,0.435,Information Technology,Internet Software & Services,51,6.0,11.147,1.828,0.0
1557,V,Year 3,2015-09-30,13,2.0,2.229,,0.494,Information Technology,Internet Software & Services,51,6.0,11.147,1.828,0.0
1558,V,Year 4,2016-09-30,15,2.0,4.469,,0.502,Information Technology,Internet Software & Services,51,6.0,11.147,1.828,0.0
1559,VAR,Year 1,2013-09-27,2,1.0,0.432589,0.208208,,Health Care,Health Care Equipment,11,4.0,1.9486890000000001,0.0,0.941708
1560,VAR,Year 2,2014-09-26,3,1.0,0.4706,0.2348,,Health Care,Health Care Equipment,11,4.0,1.9486890000000001,0.0,0.941708
1561,VAR,Year 3,2015-10-02,3,1.0,0.4885,0.2452,,Health Care,Health Care Equipment,11,4.0,1.9486890000000001,0.0,0.941708
1562,VAR,Year 4,2016-09-30,3,1.0,0.557,0.2535,,Health Care,Health Care Equipment,11,4.0,1.9486890000000001,0.0,0.941708
1563,VFC,Year 1,2012-12-31,10,5.0,3.596708,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",45,22.0,15.776011,0.0,0.0
1564,VFC,Year 2,2013-12-31,11,5.0,3.841032,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",45,22.0,15.776011,0.0,0.0
1565,VFC,Year 3,2015-01-03,12,6.0,4.159885,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",45,22.0,15.776011,0.0,0.0
1566,VFC,Year 4,2016-01-02,12,6.0,4.178386,,,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",45,22.0,15.776011,0.0,0.0
1567,VIAB,Year 1,2013-09-30,13,6.0,2.829,,0.237,Consumer Discretionary,Broadcasting & Cable TV,51,24.0,11.439,0.897,0.0
1568,VIAB,Year 2,2014-09-30,13,6.0,2.899,,0.217,Consumer Discretionary,Broadcasting & Cable TV,51,24.0,11.439,0.897,0.0
1569,VIAB,Year 3,2015-09-30,13,6.0,2.86,,0.222,Consumer Discretionary,Broadcasting & Cable TV,51,24.0,11.439,0.897,0.0
1570,VIAB,Year 4,2016-09-30,12,6.0,2.851,,0.221,Consumer Discretionary,Broadcasting & Cable TV,51,24.0,11.439,0.897,0.0
1571,VLO,Year 1,2012-12-31,138,126.0,5.229,,1.549,Energy,Oil & Gas Refining & Marketing & Transportation,493,445.0,20.374000000000002,6.801,0.0
1572,VLO,Year 2,2013-12-31,138,127.0,5.081,,1.72,Energy,Oil & Gas Refining & Marketing & Transportation,493,445.0,20.374000000000002,6.801,0.0
1573,VLO,Year 3,2014-12-31,130,118.0,5.111,,1.69,Energy,Oil & Gas Refining & Marketing & Transportation,493,445.0,20.374000000000002,6.801,0.0
1574,VLO,Year 4,2015-12-31,87,74.0,4.953,,1.842,Energy,Oil & Gas Refining & Marketing & Transportation,493,445.0,20.374000000000002,6.801,0.0
1575,VMC,Year 1,2012-12-31,2,2.0,0.308143,,,Materials,Construction Materials,9,8.0,1.1874120000000001,0.0,0.0
1576,VMC,Year 2,2013-12-31,2,2.0,0.274217,,,Materials,Construction Materials,9,8.0,1.1874120000000001,0.0,0.0
1577,VMC,Year 3,2014-12-31,2,2.0,0.292358,,,Materials,Construction Materials,9,8.0,1.1874120000000001,0.0,0.0
1578,VMC,Year 4,2015-12-31,3,2.0,0.312694,,,Materials,Construction Materials,9,8.0,1.1874120000000001,0.0,0.0
1579,VNO,Year 1,2013-12-31,2,0.0,0.177366,0.03221,0.461627,Real Estate,REITs,8,2.0,0.701222,2.050941,0.03221
1580,VNO,Year 2,2014-12-31,2,0.0,0.16927,,0.481303,Real Estate,REITs,8,2.0,0.701222,2.050941,0.03221
1581,VNO,Year 3,2015-12-31,2,1.0,0.175307,,0.542952,Real Estate,REITs,8,2.0,0.701222,2.050941,0.03221
1582,VNO,Year 4,2016-12-31,2,1.0,0.179279,,0.565059,Real Estate,REITs,8,2.0,0.701222,2.050941,0.03221
1583,VRSK,Year 1,2012-12-31,1,0.0,0.220068,,0.098844,Industrials,Research & Consulting Services,5,0.0,0.9890460000000001,0.586635,0.0
1584,VRSK,Year 2,2013-12-31,1,0.0,0.228982,,0.129931,Industrials,Research & Consulting Services,5,0.0,0.9890460000000001,0.586635,0.0
1585,VRSK,Year 3,2014-12-31,1,0.0,0.227306,,0.142376,Industrials,Research & Consulting Services,5,0.0,0.9890460000000001,0.586635,0.0
1586,VRSK,Year 4,2015-12-31,2,0.0,0.31269,,0.215484,Industrials,Research & Consulting Services,5,0.0,0.9890460000000001,0.586635,0.0
1587,VRSN,Year 1,2012-12-31,0,0.0,0.186971,0.061694,,Information Technology,Internet Software & Services,2,0.0,0.752918,0.0,0.263486
1588,VRSN,Year 2,2013-12-31,0,0.0,0.179545,0.070297,,Information Technology,Internet Software & Services,2,0.0,0.752918,0.0,0.263486
1589,VRSN,Year 3,2014-12-31,1,0.0,0.189488,0.067777,,Information Technology,Internet Software & Services,2,0.0,0.752918,0.0,0.263486
1590,VRSN,Year 4,2015-12-31,1,0.0,0.196914,0.063718,,Information Technology,Internet Software & Services,2,0.0,0.752918,0.0,0.263486
1591,VRTX,Year 1,2012-12-31,1,0.0,0.432681,0.765905,,Health Care,Biotechnology,3,0.0,1.470853,0.0,3.49943
1592,VRTX,Year 2,2013-12-31,1,0.0,0.356188,0.882097,,Health Care,Biotechnology,3,0.0,1.470853,0.0,3.49943
1593,VRTX,Year 3,2014-12-31,0,0.0,0.305409,0.855506,,Health Care,Biotechnology,3,0.0,1.470853,0.0,3.49943
1594,VRTX,Year 4,2015-12-31,1,0.0,0.376575,0.995922,,Health Care,Biotechnology,3,0.0,1.470853,0.0,3.49943
1595,VTR,Year 1,2013-12-31,2,1.0,0.132447,,0.629908,Real Estate,REITs,10,4.0,0.562783,3.148105,0.0
1596,VTR,Year 2,2014-12-31,2,1.0,0.147481,,0.725216,Real Estate,REITs,10,4.0,0.562783,3.148105,0.0
1597,VTR,Year 3,2015-12-31,3,1.0,0.145992,,0.894057,Real Estate,REITs,10,4.0,0.562783,3.148105,0.0
1598,VTR,Year 4,2016-12-31,3,1.0,0.136863,,0.898924,Real Estate,REITs,10,4.0,0.562783,3.148105,0.0
1599,VZ,Year 1,2012-12-31,115,46.0,39.951,,16.46,Telecommunications Services,Integrated Telecommunications Services,493,191.0,138.042,65.616,0.0
1600,VZ,Year 2,2013-12-31,120,44.0,27.089,,16.606,Telecommunications Services,Integrated Telecommunications Services,493,191.0,138.042,65.616,0.0
1601,VZ,Year 3,2014-12-31,127,49.0,41.016,,16.533,Telecommunications Services,Integrated Telecommunications Services,493,191.0,138.042,65.616,0.0
1602,VZ,Year 4,2015-12-31,131,52.0,29.986,,16.017,Telecommunications Services,Integrated Telecommunications Services,493,191.0,138.042,65.616,0.0
1603,WAT,Year 1,2012-12-31,1,0.0,0.47727,0.096004,0.013829,Health Care,Health Care Distributors,5,0.0,1.978689,0.044504,0.422811
1604,WAT,Year 2,2013-12-31,1,0.0,0.492965,0.100536,0.009918,Health Care,Health Care Distributors,5,0.0,1.978689,0.044504,0.422811
1605,WAT,Year 3,2014-12-31,1,0.0,0.512707,0.107726,0.010634,Health Care,Health Care Distributors,5,0.0,1.978689,0.044504,0.422811
1606,WAT,Year 4,2015-12-31,2,0.0,0.495747,0.118545,0.010123,Health Care,Health Care Distributors,5,0.0,1.978689,0.044504,0.422811
1607,WDC,Year 1,2013-06-28,15,10.0,1.525,1.572,,Information Technology,Computer Storage & Peripherals,56,39.0,4.739,0.0,6.506
1608,WDC,Year 2,2014-06-27,15,10.0,0.908,1.661,,Information Technology,Computer Storage & Peripherals,56,39.0,4.739,0.0,6.506
1609,WDC,Year 3,2015-07-03,14,10.0,0.964,1.646,,Information Technology,Computer Storage & Peripherals,56,39.0,4.739,0.0,6.506
1610,WDC,Year 4,2016-07-01,12,9.0,1.342,1.627,,Information Technology,Computer Storage & Peripherals,56,39.0,4.739,0.0,6.506
1611,WEC,Year 1,2012-12-31,4,2.0,0.1214,,0.3642,Utilities,Electric Utilities,17,10.0,0.5243,1.6575,0.0
1612,WEC,Year 2,2013-12-31,4,2.0,0.1167,,0.3401,Utilities,Electric Utilities,17,10.0,0.5243,1.6575,0.0
1613,WEC,Year 3,2014-12-31,4,3.0,0.1218,,0.3914,Utilities,Electric Utilities,17,10.0,0.5243,1.6575,0.0
1614,WEC,Year 4,2015-12-31,5,3.0,0.1644,,0.5618,Utilities,Electric Utilities,17,10.0,0.5243,1.6575,0.0
1615,WFC,Year 1,2012-12-31,91,1.0,48.724,,8.891,Financials,Banks,357,3.0,192.457,19.157,0.0
1616,WFC,Year 2,2013-12-31,88,1.0,47.338,,3.813,Financials,Banks,357,3.0,192.457,19.157,0.0
1617,WFC,Year 3,2014-12-31,88,1.0,47.667,,2.765,Financials,Banks,357,3.0,192.457,19.157,0.0
1618,WFC,Year 4,2015-12-31,90,0.0,48.728,,3.688,Financials,Banks,357,3.0,192.457,19.157,0.0
1619,WFM,Year 1,2013-09-29,12,8.0,3.682,,,Consumer Staples,Food Retail,56,36.0,16.663,0.0,0.0
1620,WFM,Year 2,2014-09-28,14,9.0,4.032,,,Consumer Staples,Food Retail,56,36.0,16.663,0.0,0.0
1621,WFM,Year 3,2015-09-27,15,9.0,4.472,,,Consumer Staples,Food Retail,56,36.0,16.663,0.0,0.0
1622,WFM,Year 4,2016-09-25,15,10.0,4.477,,,Consumer Staples,Food Retail,56,36.0,16.663,0.0,0.0
1623,WHR,Year 1,2013-12-31,18,15.0,1.828,,0.025,Consumer Discretionary,Household Appliances,77,65.0,8.08,0.20299999999999999,0.0
1624,WHR,Year 2,2014-12-31,19,16.0,2.038,,0.033,Consumer Discretionary,Household Appliances,77,65.0,8.08,0.20299999999999999,0.0
1625,WHR,Year 3,2015-12-31,20,17.0,2.13,,0.074,Consumer Discretionary,Household Appliances,77,65.0,8.08,0.20299999999999999,0.0
1626,WHR,Year 4,2016-12-31,20,17.0,2.084,,0.071,Consumer Discretionary,Household Appliances,77,65.0,8.08,0.20299999999999999,0.0
1627,WM,Year 1,2013-12-31,13,9.0,1.468,,1.333,Industrials,Environmental Services,51,34.0,5.702,5.171,0.0
1628,WM,Year 2,2014-12-31,13,9.0,1.481,,1.292,Industrials,Environmental Services,51,34.0,5.702,5.171,0.0
1629,WM,Year 3,2015-12-31,12,8.0,1.343,,1.245,Industrials,Environmental Services,51,34.0,5.702,5.171,0.0
1630,WM,Year 4,2016-12-31,13,8.0,1.41,,1.301,Industrials,Environmental Services,51,34.0,5.702,5.171,0.0
1631,WMB,Year 1,2012-12-31,7,4.0,0.595,,0.756,Energy,Oil & Gas Exploration & Production,27,15.0,2.3890000000000002,4.484999999999999,0.0
1632,WMB,Year 2,2013-12-31,6,4.0,0.546,,0.815,Energy,Oil & Gas Exploration & Production,27,15.0,2.3890000000000002,4.484999999999999,0.0
1633,WMB,Year 3,2014-12-31,7,4.0,0.384,,1.176,Energy,Oil & Gas Exploration & Production,27,15.0,2.3890000000000002,4.484999999999999,0.0
1634,WMB,Year 4,2015-12-31,7,3.0,0.864,,1.738,Energy,Oil & Gas Exploration & Production,27,15.0,2.3890000000000002,4.484999999999999,0.0
1635,WMT,Year 1,2013-01-31,468,352.0,88.629,,,Consumer Staples,Hypermarkets & Super Centers,1911,1435.0,370.44100000000003,0.0,0.0
1636,WMT,Year 2,2014-01-31,476,358.0,91.353,,,Consumer Staples,Hypermarkets & Super Centers,1911,1435.0,370.44100000000003,0.0,0.0
1637,WMT,Year 3,2015-01-31,485,365.0,93.418,,,Consumer Staples,Hypermarkets & Super Centers,1911,1435.0,370.44100000000003,0.0,0.0
1638,WMT,Year 4,2016-01-31,482,360.0,97.041,,,Consumer Staples,Hypermarkets & Super Centers,1911,1435.0,370.44100000000003,0.0,0.0
1639,WRK,Year 1,2014-09-30,9,7.0,0.9376,,0.086,Materials,Paper Packaging,34,26.0,3.7138,0.41669999999999996,0.0
1640,WRK,Year 2,2015-09-30,11,8.0,1.0261,,0.1189,Materials,Paper Packaging,34,26.0,3.7138,0.41669999999999996,0.0
1641,WRK,Year 3,2016-09-30,14,11.0,1.7501,,0.2118,Materials,Paper Packaging,34,26.0,3.7138,0.41669999999999996,0.0
1642,WU,Year 1,2012-12-31,5,3.0,1.1406,,,Information Technology,Internet Software & Services,20,12.0,4.6844,0.0,0.0
1643,WU,Year 2,2013-12-31,5,3.0,1.1996,,,Information Technology,Internet Software & Services,20,12.0,4.6844,0.0,0.0
1644,WU,Year 3,2014-12-31,5,3.0,1.1693,,,Information Technology,Internet Software & Services,20,12.0,4.6844,0.0,0.0
1645,WU,Year 4,2015-12-31,5,3.0,1.1749,,,Information Technology,Internet Software & Services,20,12.0,4.6844,0.0,0.0
1646,WY,Year 1,2012-12-31,5,4.0,0.32,0.032,,Real Estate,REITs,26,19.0,1.483,0.0,0.116
1647,WY,Year 2,2013-12-31,7,5.0,0.494,0.033,,Real Estate,REITs,26,19.0,1.483,0.0,0.116
1648,WY,Year 3,2014-12-31,7,5.0,0.249,0.027,,Real Estate,REITs,26,19.0,1.483,0.0,0.116
1649,WY,Year 4,2015-12-31,7,5.0,0.42,0.024,,Real Estate,REITs,26,19.0,1.483,0.0,0.116
1650,WYN,Year 1,2012-12-31,4,2.0,1.389,,0.185,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",19,8.0,5.991,0.868,0.0
1651,WYN,Year 2,2013-12-31,5,2.0,1.471,,0.216,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",19,8.0,5.991,0.868,0.0
1652,WYN,Year 3,2014-12-31,5,2.0,1.557,,0.233,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",19,8.0,5.991,0.868,0.0
1653,WYN,Year 4,2015-12-31,5,2.0,1.574,,0.234,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",19,8.0,5.991,0.868,0.0
1654,WYNN,Year 1,2012-12-31,5,3.0,0.481677,,0.373199,Consumer Discretionary,Casinos & Gaming,19,11.0,1.925832,1.380998,0.0
1655,WYNN,Year 2,2013-12-31,5,3.0,0.465926,,0.371051,Consumer Discretionary,Casinos & Gaming,19,11.0,1.925832,1.380998,0.0
1656,WYNN,Year 3,2014-12-31,5,3.0,0.502901,,0.314119,Consumer Discretionary,Casinos & Gaming,19,11.0,1.925832,1.380998,0.0
1657,WYNN,Year 4,2015-12-31,4,2.0,0.475328,,0.322629,Consumer Discretionary,Casinos & Gaming,19,11.0,1.925832,1.380998,0.0
1658,XEC,Year 1,2012-12-31,1,0.0,0.188302,,0.513916,Energy,Oil & Gas Exploration & Production,5,0.0,0.6653819999999999,2.714734,0.0
1659,XEC,Year 2,2013-12-31,1,0.0,0.072143,,0.615874,Energy,Oil & Gas Exploration & Production,5,0.0,0.6653819999999999,2.714734,0.0
1660,XEC,Year 3,2014-12-31,2,0.0,0.22507,,0.806021,Energy,Oil & Gas Exploration & Production,5,0.0,0.6653819999999999,2.714734,0.0
1661,XEC,Year 4,2015-12-31,1,0.0,0.179867,,0.778923,Energy,Oil & Gas Exploration & Production,5,0.0,0.6653819999999999,2.714734,0.0
1662,XEL,Year 1,2012-12-31,10,6.0,0.669451,,0.926053,Utilities,MultiUtilities,42,27.0,2.984102,4.047485,0.0
1663,XEL,Year 2,2013-12-31,10,7.0,0.681226,,0.977863,Utilities,MultiUtilities,42,27.0,2.984102,4.047485,0.0
1664,XEL,Year 3,2014-12-31,11,7.0,0.767608,,1.019045,Utilities,MultiUtilities,42,27.0,2.984102,4.047485,0.0
1665,XEL,Year 4,2015-12-31,11,7.0,0.865817,,1.124524,Utilities,MultiUtilities,42,27.0,2.984102,4.047485,0.0
1666,XL,Year 1,2012-12-31,7,5.0,,,1.173955,Financials,Property & Casualty Insurance,29,20.0,0.0,5.695387,0.0
1667,XL,Year 2,2013-12-31,7,5.0,,,1.213178,Financials,Property & Casualty Insurance,29,20.0,0.0,5.695387,0.0
1668,XL,Year 3,2014-12-31,6,4.0,,,1.341315,Financials,Property & Casualty Insurance,29,20.0,0.0,5.695387,0.0
1669,XL,Year 4,2015-12-31,9,6.0,,,1.966939,Financials,Property & Casualty Insurance,29,20.0,0.0,5.695387,0.0
1670,XLNX,Year 1,2013-03-30,2,0.0,0.365684,0.475522,0.009508,Information Technology,Semiconductors,8,0.0,1.429613,0.035482,2.027605
1671,XLNX,Year 2,2014-03-29,2,0.0,0.378607,0.492447,0.009887,Information Technology,Semiconductors,8,0.0,1.429613,0.035482,2.027605
1672,XLNX,Year 3,2015-03-28,2,0.0,0.35367,0.525745,0.009537,Information Technology,Semiconductors,8,0.0,1.429613,0.035482,2.027605
1673,XLNX,Year 4,2016-04-02,2,0.0,0.331652,0.533891,0.00655,Information Technology,Semiconductors,8,0.0,1.429613,0.035482,2.027605
1674,XOM,Year 1,2012-12-31,451,302.0,81.844,,15.888,Energy,Integrated Oil & Gas,1524,1017.0,294.21,68.41499999999999,0.0
1675,XOM,Year 2,2013-12-31,420,284.0,76.696,,17.182,Energy,Integrated Oil & Gas,1524,1017.0,294.21,68.41499999999999,0.0
1676,XOM,Year 3,2014-12-31,394,266.0,74.226,,17.297,Energy,Integrated Oil & Gas,1524,1017.0,294.21,68.41499999999999,0.0
1677,XOM,Year 4,2015-12-31,259,165.0,61.444,,18.048,Energy,Integrated Oil & Gas,1524,1017.0,294.21,68.41499999999999,0.0
1678,XRAY,Year 1,2012-12-31,2,1.0,1.148731,,,Health Care,Health Care Supplies,8,4.0,4.5139309999999995,0.0,0.0
1679,XRAY,Year 2,2013-12-31,2,1.0,1.1448,,,Health Care,Health Care Supplies,8,4.0,4.5139309999999995,0.0,0.0
1680,XRAY,Year 3,2014-12-31,2,1.0,1.1431,,,Health Care,Health Care Supplies,8,4.0,4.5139309999999995,0.0,0.0
1681,XRAY,Year 4,2015-12-31,2,1.0,1.0773,,,Health Care,Health Care Supplies,8,4.0,4.5139309999999995,0.0,0.0
1682,XRX,Year 1,2012-12-31,20,13.0,4.398,0.655,0.301,Information Technology,IT Consulting & Other Services,77,51.0,16.429,1.2309999999999999,2.3979999999999997
1683,XRX,Year 2,2013-12-31,20,13.0,4.219,0.603,0.305,Information Technology,IT Consulting & Other Services,77,51.0,16.429,1.2309999999999999,2.3979999999999997
1684,XRX,Year 3,2014-12-31,19,13.0,4.02,0.577,0.315,Information Technology,IT Consulting & Other Services,77,51.0,16.429,1.2309999999999999,2.3979999999999997
1685,XRX,Year 4,2015-12-31,18,12.0,3.792,0.563,0.31,Information Technology,IT Consulting & Other Services,77,51.0,16.429,1.2309999999999999,2.3979999999999997
1686,XYL,Year 1,2012-12-31,3,2.0,0.936,0.106,,Industrials,Industrial Conglomerates,12,8.0,3.7,0.0,0.409
1687,XYL,Year 2,2013-12-31,3,2.0,0.99,0.104,,Industrials,Industrial Conglomerates,12,8.0,3.7,0.0,0.409
1688,XYL,Year 3,2014-12-31,3,2.0,0.92,0.104,,Industrials,Industrial Conglomerates,12,8.0,3.7,0.0,0.409
1689,XYL,Year 4,2015-12-31,3,2.0,0.854,0.095,,Industrials,Industrial Conglomerates,12,8.0,3.7,0.0,0.409
1690,YHOO,Year 1,2012-12-31,4,1.0,1.641819,0.885824,0.035819,Information Technology,Internet Software & Services,16,5.0,6.932326,0.226452,4.17772
1691,YHOO,Year 2,2013-12-31,4,1.0,1.751275,0.957587,0.044841,Information Technology,Internet Software & Services,16,5.0,6.932326,0.226452,4.17772
1692,YHOO,Year 3,2014-12-31,4,1.0,1.77071,1.156386,0.06675,Information Technology,Internet Software & Services,16,5.0,6.932326,0.226452,4.17772
1693,YHOO,Year 4,2015-12-31,4,2.0,1.768522,1.177923,0.079042,Information Technology,Internet Software & Services,16,5.0,6.932326,0.226452,4.17772
1694,YUM,Year 1,2012-12-29,13,9.0,1.45,,,Consumer Discretionary,Restaurants,52,36.0,6.154999999999999,0.0,0.0
1695,YUM,Year 2,2013-12-28,13,9.0,1.454,,,Consumer Discretionary,Restaurants,52,36.0,6.154999999999999,0.0,0.0
1696,YUM,Year 3,2014-12-27,13,9.0,1.505,,,Consumer Discretionary,Restaurants,52,36.0,6.154999999999999,0.0,0.0
1697,YUM,Year 4,2015-12-26,13,9.0,1.746,,,Consumer Discretionary,Restaurants,52,36.0,6.154999999999999,0.0,0.0
1698,ZBH,Year 1,2012-12-31,4,1.0,1.8221,0.2256,,Health Care,Health Care Equipment,17,4.0,7.6825,0.5084,0.8848
1699,ZBH,Year 2,2013-12-31,4,1.0,1.7963,0.203,0.0785,Health Care,Health Care Equipment,17,4.0,7.6825,0.5084,0.8848
1700,ZBH,Year 3,2014-12-31,4,1.0,1.7722,0.1874,0.0925,Health Care,Health Care Equipment,17,4.0,7.6825,0.5084,0.8848
1701,ZBH,Year 4,2015-12-31,5,1.0,2.2919,0.2688,0.3374,Health Care,Health Care Equipment,17,4.0,7.6825,0.5084,0.8848
